x,y,z,Position,clusters,company
-21.745905,-0.9817163,12.758759,Data Engineer,5,Novakorp
-17.135027,-4.5463767,16.232296,Data Engineer,12,SimTLiX
-23.303946,0.035371494,10.729026,Data Engineer,5,Astara Perú
7.581801,5.247571,-3.6112018,Fundador,11,Perficient Latin America
-11.8156,-6.5198956,11.050661,Analista Jr. Data Scientist,1,Great Place to Work® Argentina
13.503406,-10.390648,-1.4461508,Coordinador de expedición,19,Pi Data Strategy & Consulting
-17.366486,-12.488525,8.065662,Data Scientist,12,Naranja X
-8.337352,14.277926,4.7795544,R/Shiny Developer ,17,SEIDOR Analytics
-0.58193403,-4.5348625,0.26368117,Economista,3,Mercado Libre
-22.512053,-3.8017476,6.292902,Data Engineer,5,Uell
-10.450461,-4.7215767,6.2490077,Data Analyst & Managment Control,1,Freelance
-17.516014,-9.05076,11.858196,Data Analyst,8,Practia Global
9.462345,2.9796586,13.229008,Científico de datos,11,Quest Software
-0.9613007,4.850669,3.1511724,Professor,17,Datalytics
13.041771,-2.2957258,-6.906638,Estudiante,6,Rockstar Solutions
-6.79889,1.1209698,7.6177607,Business Intelligence - Data visualization,15,Naranja X
-8.34874,14.292999,4.672492,React Developer,17,Millicom (Tigo)
-20.807478,-5.462451,8.7368355,Data Engineer,5,Datalytics
-16.501837,0.7275652,-6.3494053,Customer Support Professional,16,Pi Data Strategy & Consulting
-18.862307,-1.3916402,9.620705,Jr. Data Engineer,5,Icaro
-14.585681,-5.16629,11.248047,Sr. Data Scientist,12,Transmin Metallurgical Consultants
-14.776282,-1.696185,0.56514496,Business Analyst - Corporates,1,Don Vicente S.A.
-8.773577,-0.24542756,6.804333,Business Process Analyst,1,Naranja X
10.88939,-14.789132,-4.5530057,Jefe Administrativo de Obra,19,Appsilon
5.120624,-5.534872,10.850236,Analista de datos,19,Ministerio de Turismo y Deportes · Jornada completa
16.5431,-4.316321,-3.8419855,Contador público certificado,9,Datalytics
9.967405,7.0986347,-2.0069633,Pasante BI,13,FRESA (Fuentes Renovables de Energía S.A.)
5.340603,11.167603,1.8094115,Varios,13,NTT DATA Europe & LATAM
-0.6513282,-4.3925576,5.056324,Analista business BI,3,Legal HUB
-0.6969316,15.590299,4.144542,Event Validator,17,Colégio Padre João Piamarta
-0.76340544,-4.3119082,1.9219792,Analista BI,3,Facultad de Ciencias Económicas UNNE (Sitio Oficial)
-13.98479,2.5691307,13.547976,Machine Learning Engineer,15,NTT DATA Europe & LATAM
2.8611856,-4.9539237,-7.4655566,Fundador - Manager,14,SimTLiX 
-10.552196,9.124568,5.711304,Software QA Tester,2,aeros
-0.29783702,-4.8569264,2.5210125,Analista Power BI,3,ModSquad
-13.649738,3.6280408,11.761414,Machine learning engineer,15,NTT DATA Europe & LATAM
-14.14698,7.234305,10.381488,Machine learning engineer,15,Frubana
-16.968939,-12.395985,7.0942974,Data Scientist,12,Banco de la Nación Argentina
-11.489072,7.522678,13.533183,Machine Learning Engineer,15,Skydropx
-9.138219,-0.02291157,11.9879875,Data Science Jr,15,VIAL AGRO S.A.
-12.197751,-4.2272778,10.656079,Technical Sourcer Data Researcher ,1,Municipalidad de Córdoba
-23.156563,-6.7950234,10.195105,Data Engineer,12,CONTADOR PÚBLICO
7.4556994,-13.144426,-8.11705,Administrativo,14,TGV
-1.1974154,-4.114765,6.8557634,Especialista BI & Analytics,3,Varias
-24.562857,-8.77823,1.3687869,Data Engineer,5,HI SOLUS
-13.025337,-8.815026,12.968107,Data-analyst,8,CoinMarketCal
4.638413,3.8157043,-3.66629,barista/cajero,11,Argenpesos
12.504174,0.41377363,10.395457,Analista de Control de Gestión,11,Addi
-16.882534,-12.295901,5.5795197,Data Scientist,12,Bake It! 
-17.918476,-6.3719187,3.9290693,Senior Data Scientist,12,Gobierno de la Provincia de Buenos Aires
-15.145757,-1.8631042,4.361544,Business Intelligence Associate,1,Cartasur Cards SA
-5.093923,11.641027,2.8292444,Key User SAP - MM,17,Citi
-16.495539,-8.618508,12.144792,Data Analyst,8,etermax
-16.321133,-9.384154,12.301696,Data Analyst,8,ASAPP
-5.483494,8.199486,9.037097,Data Visualization ,2,Avaris Realty
-24.770401,-5.145727,10.155963,Data Engineer,5,AT&T México
10.707727,1.052164,6.936579,Mantenimiento de PC,11,"IT Pros, LLC"
-22.795233,-8.751306,6.254383,Data Engineer ,5,Cognizant
-9.41859,4.197562,11.57931,Machine Learning Teacher,15,.
11.5803,-9.349817,5.7634964,Profesora Auxiliar de Metodología de la Investigación y Estadística,19,Quales Group
0.74399334,-4.064692,5.8564267,Business Analytics - Innovación & Omnicanalidad,3,Bam
-18.991749,-2.41443,8.683138,Jr Data Engineer,5,crede
-25.451162,-6.685484,9.3794365,Data Engineer,5,Ninina
4.1132064,4.5101953,0.46575207,Desarrollador web,11,ALUAR ALUMINIO ARGENTINO S.A.I.C.
-7.425653,13.73704,-4.74542,Communication and Strategy,17,Universidad Central (CL)
-18.20741,3.6443725,7.2103033,Business Intelligence Intern,1,Frubana
7.0329347,7.422542,-1.7763566,Vendedor,13,Shopee
13.020259,-6.39795,-6.880369,Profesor de Matemáticas,9,Grupo Calesa
-6.680139,4.900813,7.420334,Data Management Manager,15,Beek.io 
-0.017961409,-6.2574053,2.5424156,Consultora BI,3,Philip Morris International
9.887243,-5.2347255,9.839168,Docente de Prácticos - Análisis Estadístico,19,Naranja 
-14.384435,2.104885,8.751182,Data Engineer | Senior Technician,5,COREBI Data & Analytics
-15.857604,-12.514502,5.925657,Data Scientist,12,Freelance
-25.172838,-8.24968,7.832017,Data Engineer,5,Datalytics
-3.0065515,-6.9594316,-2.2550464,Consultor BI,14,Facultad de Ciencias Exactas Físicas y Naturales
-12.623475,-8.446288,-0.31610057,Head of data & analytics,8,Universidad de Ciencias Médicas de La Habana
-22.29977,-8.865956,7.7873435,Data Engineer,5,Farmacias Peruanas
-15.792148,-12.464425,5.782094,Data Scientist,12,NTT DATA Europe & LATAM
-19.134497,-2.3380384,9.293134,Data Engineer JR,5,COREBI Data & Analytics
-15.290647,-3.8001108,5.1340528,"Data Scientist, Product Insights",1,Web Wish
-4.661617,8.766251,7.017955,BI Data Regional ,2,Beewant
-0.76340544,-4.3119082,1.9219792,Analista BI,3,Daiichi Sankyo España
-11.904022,9.940762,-1.8594784,Bussines Intelligence Consultant | Client YPF,7,Almacén La Flaca
-21.374025,-3.786383,9.6275015,Data Developer,5,
-13.996027,9.204915,12.082806,Machine Learning Engineer,15,Liceo Experimental Manuel de Salas
5.8183355,-9.628462,-5.850254,Supervisor de Calidad Prestacional,14,Naranja
-17.425653,-8.39843,12.200375,Data Analyst,8,COREBI Analytics & Big Data
-0.76340544,-4.3119082,1.9219792,Analista BI,3,
-18.903614,-1.4461092,9.780748,Junior Data Engineer,5,Universidad Torcuato Di Tella
8.690674,-8.9300785,-6.2561126,Desarrollador de ETL,14,Endava
-16.202744,-12.887128,4.798356,Data Scientist,12,CognitionBI 
12.504797,0.4136823,10.395049,Analista de Control de Gestion,11,NTT DATA Europe & LATAM
-13.80006,-4.0037274,6.355416,Data Consultant,1,Arkkosoft
-21.374016,-3.7863798,9.627502,Data Developer,5,Grupo Macro
1.6586747,-11.288066,3.8154454,Desarrollador de front-end,3,Intelegencia
-22.057894,-0.17237008,6.2447515,Senior Data Engineer,5,KMG
7.320909,7.645275,-0.7202331,Divulgadora,13,RocBird
5.954869,-7.43147,10.967727,Ingeniero de datos,19,Spotify
-15.045765,-0.97083575,4.8313227,Associate Data Analyst - Business Intelligence,1,Havas Media Group
-5.7851763,-0.15563054,8.684156,Especialista BI & Analytics SSR,15,
-1.4914641,6.3574615,-0.07614249,Partner ,17,COREBI Data & Analytics
-13.019316,-5.8054748,10.399664,Sr Data Scientist ,1,COREBI Data & Analytics
-16.42453,-2.916415,11.507821,Data Analyst trainee,5,MUTT DATA
9.667239,2.8007267,13.377438,Periodista de datos,11,etermax
-3.985199,8.378372,-13.3689575,CEO - Founder,13,Provincia ART
-1.2143152,-4.0321407,7.087871,Especialista Data Analytics BI,3,Alkemy
-7.547559,1.516596,8.160609,Ssr Data Analyst,15,E+G Consultores
10.256954,-8.698441,9.706283,Analista de fraude,19,NTT DATA Europe & LATAM
4.322602,1.2106124,8.964473,Ingenieria en sistemas de la informacion UTN-FRC,11,BI-LAB
-14.834579,2.6570406,-4.1315756,Consultant,7,Fligoo
-5.287747,7.635055,0.2273344,Consultor BI - Freelance,7,Grupo Mirgor
-9.137527,2.3203917,10.3855095,Data Driven Developer Experto,15,Kabel Sistemas de Información S.L.
9.462296,2.9796865,13.229066,Científico de datos,11,MUTT DATA
2.4232605,-6.0125155,8.398321,Lider de BigData y Analytica,3,RROCKET.IO
-17.742254,-2.2946227,0.49405608,Business Analyst,1,Serena & Lily
-17.06755,-9.62353,11.93597,Data Analyst,8,Universidad de Buenos Aires
-12.51939,-9.277102,5.7865267,Lead Data Scientist,12,Naranja X
-15.876224,-12.777228,5.3514113,Data Scientist,12,R/GA
-15.454314,-1.4155916,1.1048731,Commercial management analyst,1,Quales Group
8.56312,-0.29724437,0.4927606,Gerente de planificación y análisis financiero,6,FlexFintech
-12.623475,-8.446288,-0.31610057,Head of Data & Analytics,8,Fligoo
5.841411,-0.5152512,-9.957872,Director de RR. HH.,14,Merkle España
-6.8693953,9.301005,3.745328,P2P Accountant,2,Newtral
-24.757162,-10.802199,11.468076,Data Engineer,5,Aliancers
-3.6840606,1.657911,3.8569639,PHD Student,2,Laboratorios Columbia S.A. de C.V.
2.6663098,-10.515784,-0.40154147,Consultor de Procesos SSr.,3,
-17.527567,-9.432013,11.945344,Data Analyst,8,Santander Tecnología Argentina
-3.187579,10.810321,6.2805166,Coordinador & Analista Técnico en Videoconferencias - YPF,17,VATES - Software
0.5115865,-6.8325305,7.598738,Tutor de Data Science,3,Universidad Tecnológica Nacional - Facultad Regional Córdoba
-16.095663,-3.3236814,-1.9967785,Financial Analyst,1,MicroStrategy
-9.829485,-0.513304,6.0313306,BI Analytics  & Consultant,1,
-10.983971,-8.647394,4.4764366,Data Science Leader,1,3Pbi Consulting
-14.606609,-2.6890407,4.1421423,BI & Analytics Specialist,1,Zenta Group
-1.87209,-4.634292,2.1031132,Analist BI,3,Grupo Salinas
-8.0518465,-8.465712,2.3237927,Data Governance Coordinator,1,Naranja 
5.120282,-5.5351963,10.850089,Analista de datos,19,atmira
-12.276363,0.24271086,-2.3604593,Technical Leader BI,7,Grow Up Data Analytics
-13.679356,10.681228,-2.4090176,Consultor PIT Junior Power BI ,7,UNICEF
2.2959332,11.400991,-0.9285373,Joven Profesional - IA & Cognitive,17,MUTT DATA
-6.723591,0.9707272,9.378064,Data Analytic TS ,15,SKF Group
6.4609137,-6.2753925,1.7072116,Servicio de atención al cliente,3,SERGUT SRL
-18.477201,-6.310649,1.1421788,Senior Data Specialist,12,Philip Morris International
-19.49037,0.9257376,2.6103573,Software Developer Analyst,5,Grupo COGNOS
-7.037277,-4.454502,-14.099126,Director,8,Volvo Cars
-12.776018,-9.699583,0.047643937,Director of Data Analytics and Data Science,8,Santander Tecnología Argentina
-13.175263,-4.693751,9.016727,Data Scientist Ssr.,1,CONICET
-15.876224,-12.777228,5.3514113,Data Scientist,12,Axonier Consultores
-21.374031,-3.7863693,9.627517,Data Developer,5,Novakorp
-15.876224,-12.777228,5.3514113,Data Scientist,12,Newtech
-15.041739,-1.1497606,9.875099,Data & Analytics Developer,5,Coderhouse
-23.496511,-3.2385995,8.548508,Data Engineer,5,Finca Flichman
-8.001586,-2.4312103,-1.8720627,Senior Project Manager,16,BIT S.A. 
-14.084741,0.9604854,-4.7458224,Senior Consultant,1,moneypool
-15.288634,1.1809822,11.842141,Data Scientist & Applied AI Specialist,5,Quales Group
-12.655374,5.946343,11.445831,Machine Learning Developer,15,Digital House
-17.592474,-1.8209639,10.5985365,Junior Data Developer,5,Ualá
-10.303929,-0.67232627,7.5509787,Data Analyst - Tableau Consultant,1,Galicia Seguros
-23.386742,-3.821153,-0.8537242,Software Engineer,5,Geopagos
-16.48334,-12.2218075,5.4885125,Data Scientist,12,ITiers Data Sense (Analytics)
-2.0425196,9.214906,-13.30852,Founder & CEO,13,Banco Galicia
-0.24884179,15.380311,-0.7632123,Guitar and Music Teacher,17,Deloitte
-6.943955,1.4825661,-16.405607,CEO,16,Negocio Familiar
-25.422909,-6.4386163,5.2364526,Data Engineer,5,XalDigital
17.262373,1.3190665,-0.82727915,Líder de Morosidad,0,Mercado Libre
13.025163,-2.528469,-6.497188,Actuario,6,Colegio de Matemáticas Bourbaki
-18.167809,-1.2576237,1.9955518,Technology and Operations Analyst,1,Consejo de la Judicatura Federal México
-9.492858,-7.631443,3.6525655,Data & Analytics Project Leader,1,etermax
-23.184238,-3.5784645,-0.7810218,Software Engineer,5,COREBI Data & Analytics
5.214673,-0.52287316,1.863158,Analista de datos en Customer Success Operations,11,MUTT DATA
-11.405584,-1.8238835,4.6537943,Business Intelligence Consultant,1,Clarusway
-16.095663,-3.3236814,-1.9967785,Financial analyst,1,Dicsys
-17.997265,-1.5805731,5.1947865,BI Analyst,1,TeraCode
-15.856752,-1.0857502,5.3231616,Business intelligence Analyst,1,Rohde & Schwarz
0.6753581,8.21241,-10.096151,Co-Founder,13,Banco Azteca
-1.3555918,-4.0653715,7.0431895,Especialista BI & Data Analytics Jr,3,Baufest
10.834072,-8.785522,2.7331564,Desarrolladora ETL,6,Mercado Libre
-0.22132233,-2.9895437,8.845097,Analista Data Digital,3,Seez
-11.405613,-1.8237095,4.6538577,Business Intelligence Consultant,1,BluePatagon
-2.4302514,14.123495,4.9667983,Shipping Probabilistic Forecasting Latam Leader,17,Wibond
0.17668468,-4.294973,6.0046916,Sr. Focal Point de Equipos BI & Analytics,3,Accord Business Group
-16.275366,-13.608721,5.444511,Data Scientist,12,Saturn Cloud
-17.726524,-1.9004544,8.587185,Sr Data & Analytics Engineer,5,Freelance
-24.340288,-8.735859,6.581067,Data Engineer,5,RocBird
-9.272635,-0.18028595,12.055907,Data science,15,Novakorp
6.8924403,-12.71923,5.6579237,Desarrollador/Analista Genexus,19,Ecogas
-11.838557,-3.1445713,9.399173,SSr Data Scientist,1,BCI Seguros
-17.986843,-7.214899,4.8283215,Senior Data Scientist,12,Zurich Santander Insurance America
9.462311,2.9797125,13.229076,Científico de datos,11,Mercado Libre
-13.72223,-5.9302273,10.64798,Data Scientist Semisenior,12,
-14.656732,3.5250165,-2.7700353,Project Consultant R+D+i,7,Mercado Libre
1.6185702,0.48846087,-8.608989,Cofounder y Director,4,Knewin
-16.251532,-13.407921,5.7761316,Data Scientist,12,COREBI Data & Analytics
-17.06032,-8.337148,12.145353,Data Analyst,8,DevSavant
-13.791337,-3.774459,6.486099,Data science Consultant,1,SEIDOR Analytics
-13.612292,-3.0904531,6.9782,Data Scientist -Consultant,1,Ualá
-5.244808,8.352137,8.529324,Quality Data Analytics & Model Analyst II,2,7Puentes
-14.121773,-5.583838,7.122832,Data Engineering Manager,5,Quales Group
-13.791337,-3.774459,6.486099,Data Science Consultant,1,COA Tecnología de la Información Aplicada
-5.1107817,7.430233,0.015552882,Independent Consultor ,7,Banco de Bogotá
-11.603631,6.471033,11.600918,Deep Learning Engineer,15,Taligent
-13.84244,-4.761731,10.277509,Sr. Data Analyst,1,Mercado Libre
5.180721,-5.8449707,10.864505,Analista de datos Jr,19,Quales Group
-21.373981,-3.7863662,9.6275,data developer,5,Walmart de México y Centroamérica
-14.264213,-0.6833809,11.713491,Data Scientist / Data Analyst,5,Mercado Libre
-16.325205,-9.100401,12.189233,Data Analyst,8,SEIDOR Analytics
4.2569346,5.654519,-5.3129463,Coordinador general,13,Novakorp
5.120598,-5.5348616,10.850213,Analista de datos,19,Rosental Inversiones
-13.191442,-2.271284,9.455543,BI & Data Analyst,1,Practia Global
-5.473434,6.255076,7.3578806,Collections Analytics Consultant ,2,Treelogic
-2.9917595,4.4902096,4.986995,BI Intern,2,Coppel S.A. de C.V.
5.954947,-7.4314446,10.967719,Ingeniero de datos,19,Mercado Libre
11.417563,1.6175725,9.818074,Gerente de Analítica Avanzada D.G.I.,11,INCOTEC | Efficient Innovation
-16.251532,-13.407921,5.7761316,Data Scientist,12,Qeres Formación
9.462296,2.9796865,13.229066,Científico de datos,11,Cathedral Software
-13.895326,-6.7193513,6.3413353,Data Engineer Manager,1,Banco Santander
-16.325205,-9.100401,12.189233,Data Analyst,8,Bip Iberia
-9.985941,7.1304297,14.115395,Machine Learning Engineer,15,Clarusway
-11.405613,-1.8237095,4.6538577,Business Intelligence Consultant,1,Banco Santander
0.6710064,-4.5876555,8.503657,Tutor de Data Analitycs,3,Glovo
-3.604775,10.546065,6.592769,Consultora Design Data ,17,NEORIS
-9.272635,-0.18028595,12.055907,Data Science ,15,Data Science - Business Intelligence - Applied maths
-18.31986,-1.3630208,9.133857,Sr. Data Science Engineer,5,ÜMA Salud IA
-12.623475,-8.446288,-0.31610057,Head of Data & Analytics,8,KUDO
-25.964106,-5.2573643,6.4915476,Data Engineer,5,PANGEA Digital Marketing
15.468022,11.587809,-1.3894231,Gerente ,10,BBVA en Argentina
-11.275095,5.2889514,0.52910435,IT Recruiter,7,RocBird
-3.6840606,1.657911,3.8569639,PHD Student,2,SDG Group
-18.410053,-5.1513753,-4.8518143,Software Developer,5,Ministerio de Educación de Santa Fe
-16.251532,-13.407921,5.7761316,Data Scientist,12,COREBI Data & Analytics
-7.197074,7.662787,5.0146956,Credits Risk Analyst,2,Dive
-11.14776,-7.5030565,5.153315,Data & Analytics tech lead,1,Scotiabank
9.430875,-9.014943,10.332405,Analista de cobros,19,UNIR - La Universidad en Internet
-26.850178,-7.5455065,11.729412,Data Engineer,5,NTT DATA Europe & LATAM
-16.036394,-13.334224,5.080136,Data Scientist,12,Banco de Bogotá
-17.579786,-2.9985614,-1.7016603,BI Specialist,1,Legal HUB
-26.238453,-5.0614276,8.33398,Data Engineer ,5,Coppel S.A. de C.V.
-18.017557,-7.325742,4.7473764,Senior Data Scientist,12,Santander Tecnología Argentina
-21.9865,-7.9085426,5.78067,Data Engineer,5,PwC
-14.585681,-5.16629,11.248047,Sr. Data Scientist,12,Kueski
-22.187422,-1.109701,0.19520971,Software Development Engineer,5,Monsun
-16.036394,-13.334224,5.080136,Data Scientist,12,
-3.0065515,-6.9594316,-2.2550464,Consultor BI,14,Coderhouse
-17.997265,-1.5805731,5.1947865,BI Analyst,1,BBVA en México
-1.1974245,-4.11495,6.8559465,Especialista BI & Analytics,3,
-4.554553,9.1051655,4.828974, Ssr Business Control Analyst | Shipping ,2,Edrans
-12.401534,-5.9824133,10.387909,Lead Data Scientist Socofar,1,Mercado Libre
-19.00527,-2.2658272,9.401482,Data Engineer Jr.,5,Pink Noise Projects
-4.5871673,5.945448,-3.8551126,Deputy Director of Non-Contributory Pensions Payment System,7,Telecom Argentina
-11.349589,9.961437,5.039944,ETL Developer,2,La Chacha
-16.036394,-13.334224,5.080136,Data Scientist,12,HUENEI IT SERVICES
0.4270994,-4.168427,8.579888,Tutor de Data Analytics,3,Universidad Técnica Federico Santa María
-18.205843,-7.424639,3.9896817,Senior Data Scientist,12,RealAgentHelper
-22.057978,-0.17234445,6.2447157,Senior Data Engineer,5,YPF
-16.036394,-13.334224,5.080136,Data Scientist,12,Mercado Libre
-17.184298,-9.881789,12.684046,Data Analyst,8,Banco Galicia
-18.242088,-7.4246306,4.05667,Senior Data Scientist,12,Wenance
-5.7227616,3.978265,-13.098385,Chief Executive Officer,4,RockingData
-14.967458,3.813433,10.544011,Data Scientist Engineer @ Applied Machine Learning Team,15,Equifax
-8.75805,3.4187157,11.224,Tutor Data Science,15,Convertia
-5.1799436,8.293939,8.63486,FRAUD DATA ANALYTICS | DATA VISUALIZATION & ADVANCE ANALYTICS LEAD,2,Practia Global
-16.5566,-3.6831594,7.711329,Analytics Engineer,5,Rappi
-15.55106,0.828426,10.201365,Big Data Engineer,5,Telecom Argentina
-16.036394,-13.334224,5.080136,Data Scientist,12,Nubank
